time,open,high,low,close,volume
1760505300,112455.0,112520.5,112168.5,112270.0,481.0
1760506200,112261.0,112614.5,112131.0,112501.5,572.0
1760507100,112491.5,112496.0,112307.5,112377.5,318.0
1760508000,112373.5,112440.5,112131.5,112183.5,289.0
1760508900,112184.0,112206.0,111834.5,111887.5,639.0
1760509800,111906.5,112494.0,111850.0,112294.5,593.0
1760510700,112275.0,112430.0,112244.0,112380.0,616.0
1760511600,112431.0,112552.0,112189.5,112470.0,893.0
1760512500,112447.5,112630.0,112300.5,112300.5,1753.0
1760513400,112289.0,112437.0,112267.5,112382.0,828.0
1760514300,112382.0,112531.5,112330.5,112524.5,647.0
1760515200,112505.5,112859.5,112476.5,112858.5,824.0
1760516100,112829.5,113109.5,112800.0,113068.5,1419.0
1760517000,113051.0,113459.0,113051.0,113150.0,1056.0
1760517900,113169.0,113169.0,112849.5,112900.0,507.0
1760518800,112869.5,113054.5,112756.5,112903.5,817.0
1760519700,112903.5,112915.5,112466.0,112551.0,473.0
1760520600,112549.0,112607.0,112332.0,112501.0,924.0
1760521500,112517.5,112668.0,112344.0,112506.5,422.0
